t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788054790.16,0,00,99.99,,,,0.0,0.0
1788054791.16,0,00,99.99,,,,0.0,0.0
1788054792.15,0,00,99.99,,,,0.0,0.0
1788054793.16,0,00,99.99,,,,0.0,0.0
1788054794.16,0,00,99.99,,,,0.0,0.0
1788054795.15,0,00,99.99,,,,0.0,0.0
1788054796.15,0,00,99.99,,,,0.0,0.0
1788054797.15,0,00,99.99,,,,0.0,0.0
1788054798.15,0,00,99.99,,,,0.0,0.0
1788054799.15,0,00,99.99,,,,0.0,0.0
1788054800.16,0,00,99.99,,,,0.0,0.0
1788054801.15,0,00,99.99,,,,0.0,0.0
1788054802.16,0,00,99.99,,,,0.0,0.0
1788054803.16,0,00,99.99,,,,0.0,0.0
1788054804.16,0,00,99.99,,,,0.0,0.0
1788054805.16,0,00,99.99,,,,0.0,0.0
1788054806.16,0,00,99.99,,,,0.0,0.0
1788054807.16,0,00,99.99,,,,0.0,0.0
1788054808.16,0,00,99.99,,,,0.0,0.0
1788054809.16,0,00,99.99,,,,0.0,0.0
1788054810.16,0,00,99.99,,,,0.0,0.0
1788054811.16,0,00,99.99,,,,0.0,0.0
1788054812.16,0,00,99.99,,,,0.0,0.0
1788054813.16,0,00,99.99,,,,0.0,0.0
1788054814.16,0,00,99.99,,,,0.0,0.0
1788054815.16,0,00,99.99,,,,0.0,0.0
1788054816.16,0,00,99.99,,,,0.0,0.0
1788054817.16,0,00,99.99,,,,0.0,0.0
1788054818.16,0,00,99.99,,,,0.0,0.0
1788054819.16,0,00,99.99,,,,0.0,0.0
1788054820.16,0,00,99.99,,,,0.0,0.0
1788054821.16,0,00,99.99,,,,0.0,0.0
1788054822.16,0,00,99.99,,,,0.0,0.0
1788054823.17,0,00,99.99,,,,0.0,0.0
1788054824.16,0,00,99.99,,,,0.0,0.0
1788054825.16,0,00,99.99,,,,0.0,0.0
1788054826.16,0,00,99.99,,,,0.0,0.0
1788054827.16,0,00,99.99,,,,0.0,0.0
1788054828.16,0,00,99.99,,,,0.0,0.0
1788054829.16,0,00,99.99,,,,0.0,0.0
1788054830.16,0,00,99.99,,,,0.0,0.0
1788054831.15,0,00,99.99,,,,0.0,0.0
1788054832.16,0,00,99.99,,,,0.0,0.0
1788054833.15,0,00,99.99,,,,0.0,0.0
1788054834.16,0,00,99.99,,,,0.0,0.0
1788054835.16,0,00,99.99,,,,0.0,0.0
1788054836.16,0,00,99.99,,,,0.0,0.0
1788054837.16,0,00,99.99,,,,0.0,0.0
1788054838.16,0,00,99.99,,,,0.0,0.0
1788054839.16,0,00,99.99,,,,0.0,0.0
1788054840.16,0,00,99.99,,,,0.0,0.0
1788054841.16,0,00,99.99,,,,0.0,0.0
1788054842.15,0,00,99.99,,,,0.0,0.0
1788054843.16,0,00,99.99,,,,0.0,0.0
1788054844.16,0,00,99.99,,,,0.0,0.0
1788054845.16,0,00,99.99,,,,0.0,0.0
1788054846.16,0,00,99.99,,,,0.0,0.0
1788054847.16,0,00,99.99,,,,0.0,0.0
1788054848.16,0,00,99.99,,,,0.0,0.0
1788054849.16,0,00,99.99,,,,0.0,0.0
1788054850.16,0,00,99.99,,,,0.0,0.0
1788054851.16,0,00,99.99,,,,0.0,0.0
1788054852.16,0,00,99.99,,,,0.0,0.0
1788054853.16,0,00,99.99,,,,0.0,0.0
1788054854.16,0,00,99.99,,,,0.0,0.0
1788054855.16,0,00,99.99,,,,0.0,0.0
1788054856.16,0,00,99.99,,,,0.0,0.0
1788054857.16,0,00,99.99,,,,0.0,0.0
1788054858.16,0,00,99.99,,,,0.0,0.0
1788054859.16,0,00,99.99,,,,0.0,0.0
1788054860.16,0,00,99.99,,,,0.0,0.0
1788054861.16,0,00,99.99,,,,0.0,0.0
1788054862.16,0,00,99.99,,,,0.0,0.0
1788054863.16,0,00,99.99,,,,0.0,0.0
1788054864.16,0,00,99.99,,,,0.0,0.0
1788054865.16,0,00,99.99,,,,0.0,0.0
1788054866.16,0,00,99.99,,,,0.0,0.0
1788054867.16,0,00,99.99,,,,0.0,0.0
1788054868.16,0,00,99.99,,,,0.0,0.0
1788054869.16,0,00,99.99,,,,0.0,0.0
1788054870.16,0,00,99.99,,,,0.0,0.0
1788054871.16,0,00,99.99,,,,0.0,0.0
1788054872.16,0,00,99.99,,,,0.0,0.0
1788054873.16,0,00,99.99,,,,0.0,0.0
1788054874.16,0,00,99.99,,,,0.0,0.0
1788054875.16,0,00,99.99,,,,0.0,0.0
1788054876.16,0,00,99.99,,,,0.0,0.0
1788054877.16,0,00,99.99,,,,0.0,0.0
1788054878.16,0,00,99.99,,,,0.0,0.0
1788054879.16,0,00,99.99,,,,0.0,0.0
1788054880.16,0,00,99.99,,,,0.0,0.0
1788054881.16,0,00,99.99,,,,0.0,0.0
1788054882.16,0,00,99.99,,,,0.0,0.0
1788054883.16,0,00,99.99,,,,0.0,0.0
1788054884.16,0,00,99.99,,,,0.0,0.0
1788054885.16,0,00,99.99,,,,0.0,0.0
1788054886.16,0,00,99.99,,,,0.0,0.0
1788054887.16,0,00,99.99,,,,0.0,0.0
1788054888.16,0,00,99.99,,,,0.0,0.0
1788054889.16,0,00,99.99,,,,0.0,0.0
1788054890.16,0,00,99.99,,,,0.0,0.0
1788054891.16,0,00,99.99,,,,0.0,0.0
1788054892.16,0,00,99.99,,,,0.0,0.0
1788054893.16,0,00,99.99,,,,0.0,0.0
1788054894.16,0,00,99.99,,,,0.0,0.0
1788054895.16,0,00,99.99,,,,0.0,0.0
1788054896.16,0,00,99.99,,,,0.0,0.0
1788054897.16,0,00,99.99,,,,0.0,0.0
1788054898.16,0,00,99.99,,,,0.0,0.0
1788054899.16,0,00,99.99,,,,0.0,0.0
1788054900.16,0,00,99.99,,,,0.0,0.0
1788054901.16,0,00,99.99,,,,0.0,0.0
1788054902.17,0,00,99.99,,,,0.0,0.0
1788054903.16,0,00,99.99,,,,0.0,0.0
1788054904.16,0,00,99.99,,,,0.0,0.0
1788054905.16,0,00,99.99,,,,0.0,0.0
1788054906.16,0,00,99.99,,,,0.0,0.0
1788054907.16,0,00,99.99,,,,0.0,0.0
1788054908.16,0,00,99.99,,,,0.0,0.0
1788054909.17,0,00,99.99,,,,0.0,0.0
1788054910.16,0,00,99.99,,,,0.0,0.0
1788054911.16,0,00,99.99,,,,0.0,0.0
1788054912.16,0,00,99.99,,,,0.0,0.0
1788054913.16,0,00,99.99,,,,0.0,0.0
1788054914.17,0,00,99.99,,,,0.0,0.0
1788054915.16,0,00,99.99,,,,0.0,0.0
1788054916.16,0,00,99.99,,,,0.0,0.0
1788054917.16,0,00,99.99,,,,0.0,0.0
1788054918.16,0,00,99.99,,,,0.0,0.0
1788054919.16,0,00,99.99,,,,0.0,0.0
1788054920.16,0,00,99.99,,,,0.0,0.0
1788054921.16,0,00,99.99,,,,0.0,0.0
1788054922.16,0,00,99.99,,,,0.0,0.0
1788054923.16,0,00,99.99,,,,0.0,0.0
1788054924.16,0,00,99.99,,,,0.0,0.0
1788054925.16,0,00,99.99,,,,0.0,0.0
1788054926.16,0,00,99.99,,,,0.0,0.0
1788054927.16,0,00,99.99,,,,0.0,0.0
1788054928.16,0,00,99.99,,,,0.0,0.0
1788054929.15,0,00,99.99,,,,0.0,0.0
1788054930.15,0,00,99.99,,,,0.0,0.0
1788054931.15,0,00,99.99,,,,0.0,0.0
1788054932.16,0,00,99.99,,,,0.0,0.0
1788054933.16,0,00,99.99,,,,0.0,0.0
1788054934.16,0,00,99.99,,,,0.0,0.0
1788054935.15,0,00,99.99,,,,0.0,0.0
1788054936.15,0,00,99.99,,,,0.0,0.0
1788054937.15,0,00,99.99,,,,0.0,0.0
1788054938.15,0,00,99.99,,,,0.0,0.0
1788054939.15,0,00,99.99,,,,0.0,0.0
1788054940.16,0,00,99.99,,,,0.0,0.0
1788054941.16,0,00,99.99,,,,0.0,0.0
1788054942.16,0,00,99.99,,,,0.0,0.0
1788054943.16,0,00,99.99,,,,0.0,0.0
1788054944.16,0,00,99.99,,,,0.0,0.0
1788054945.16,0,00,99.99,,,,0.0,0.0
1788054946.16,0,00,99.99,,,,0.0,0.0
1788054947.16,0,00,99.99,,,,0.0,0.0
1788054948.16,0,00,99.99,,,,0.0,0.0
1788054949.16,0,00,99.99,,,,0.0,0.0
1788054950.16,0,00,99.99,,,,0.0,0.0
1788054951.16,0,00,99.99,,,,0.0,0.0
1788054952.16,0,00,99.99,,,,0.0,0.0
1788054953.17,0,00,99.99,,,,0.0,0.0
1788054954.16,0,00,99.99,,,,0.0,0.0
1788054955.17,0,00,99.99,,,,0.0,0.0
1788054956.16,0,00,99.99,,,,0.0,0.0
1788054957.16,0,00,99.99,,,,0.0,0.0
1788054958.16,0,00,99.99,,,,0.0,0.0
1788054959.16,0,00,99.99,,,,0.0,0.0
1788054960.16,0,00,99.99,,,,0.0,0.0
1788054961.16,0,00,99.99,,,,0.0,0.0
1788054962.16,0,00,99.99,,,,0.0,0.0
1788054963.16,0,00,99.99,,,,0.0,0.0
1788054964.16,0,00,99.99,,,,0.0,0.0
1788054965.16,0,00,99.99,,,,0.0,0.0
1788054966.16,0,00,99.99,,,,0.0,0.0
1788054967.16,0,00,99.99,,,,0.0,0.0
1788054968.17,0,00,99.99,,,,0.0,0.0
1788054969.16,0,00,99.99,,,,0.0,0.0
1788054970.16,0,00,99.99,,,,0.0,0.0
1788054971.16,0,00,99.99,,,,0.0,0.0
1788054972.16,0,00,99.99,,,,0.0,0.0
1788054973.16,0,00,99.99,,,,0.0,0.0
1788054974.16,0,00,99.99,,,,0.0,0.0
1788054975.16,0,00,99.99,,,,0.0,0.0
1788054976.16,0,00,99.99,,,,0.0,0.0
1788054977.16,0,00,99.99,,,,0.0,0.0
1788054978.17,0,00,99.99,,,,0.0,0.0
1788054979.17,0,00,99.99,,,,0.0,0.0
1788054980.16,0,00,99.99,,,,0.0,0.0
1788054981.16,0,00,99.99,,,,0.0,0.0
1788054982.16,0,00,99.99,,,,0.0,0.0
1788054983.16,0,00,99.99,,,,0.0,0.0
1788054984.16,0,00,99.99,,,,0.0,0.0
1788054985.16,0,00,99.99,,,,0.0,0.0
1788054986.16,0,00,99.99,,,,0.0,0.0
1788054987.16,0,00,99.99,,,,0.0,0.0
1788054988.16,0,00,99.99,,,,0.0,0.0
1788054989.16,0,00,99.99,,,,0.0,0.0
1788054990.16,0,00,99.99,,,,0.0,0.0
1788054991.16,0,00,99.99,,,,0.0,0.0
1788054992.16,0,00,99.99,,,,0.0,0.0
1788054993.16,0,00,99.99,,,,0.0,0.0
1788054994.17,0,00,99.99,,,,0.0,0.0
1788054995.16,0,00,99.99,,,,0.0,0.0
1788054996.16,0,00,99.99,,,,0.0,0.0
1788054997.15,0,00,99.99,,,,0.0,0.0
1788054998.16,0,00,99.99,,,,0.0,0.0
1788054999.16,0,00,99.99,,,,0.0,0.0
1788055000.16,0,00,99.99,,,,0.0,0.0
1788055001.16,0,00,99.99,,,,0.0,0.0
1788055002.16,0,00,99.99,,,,0.0,0.0
1788055003.16,0,00,99.99,,,,0.0,0.0
1788055004.16,0,00,99.99,,,,0.0,0.0
1788055005.16,0,00,99.99,,,,0.0,0.0
1788055006.16,0,00,99.99,,,,0.0,0.0
1788055007.16,0,00,99.99,,,,0.0,0.0
1788055008.16,0,00,99.99,,,,0.0,0.0
1788055009.16,0,00,99.99,,,,0.0,0.0
1788055010.16,0,00,99.99,,,,0.0,0.0
1788055011.16,0,00,99.99,,,,0.0,0.0
1788055012.16,0,00,99.99,,,,0.0,0.0
1788055013.16,0,00,99.99,,,,0.0,0.0
1788055014.17,0,00,99.99,,,,0.0,0.0
1788055015.16,0,00,99.99,,,,0.0,0.0
1788055016.16,0,00,99.99,,,,0.0,0.0
1788055017.16,0,00,99.99,,,,0.0,0.0
1788055018.16,0,00,99.99,,,,0.0,0.0
1788055019.16,0,00,99.99,,,,0.0,0.0
1788055020.16,0,00,99.99,,,,0.0,0.0
1788055021.16,0,00,99.99,,,,0.0,0.0
1788055022.16,0,00,99.99,,,,0.0,0.0
1788055023.17,0,00,99.99,,,,0.0,0.0
1788055024.17,0,00,99.99,,,,0.0,0.0
1788055025.16,0,00,99.99,,,,0.0,0.0
1788055026.16,0,00,99.99,,,,0.0,0.0
1788055027.16,0,00,99.99,,,,0.0,0.0
1788055028.16,0,00,99.99,,,,0.0,0.0
1788055029.17,0,00,99.99,,,,0.0,0.0
1788055030.17,0,00,99.99,,,,0.0,0.0
1788055031.17,0,00,99.99,,,,0.0,0.0
1788055032.16,0,00,99.99,,,,0.0,0.0
1788055033.16,0,00,99.99,,,,0.0,0.0
1788055034.16,0,00,99.99,,,,0.0,0.0
1788055035.16,0,00,99.99,,,,0.0,0.0
1788055036.16,0,00,99.99,,,,0.0,0.0
1788055037.17,0,00,99.99,,,,0.0,0.0
1788055038.16,0,00,99.99,,,,0.0,0.0
1788055039.16,0,00,99.99,,,,0.0,0.0
1788055040.16,0,00,99.99,,,,0.0,0.0
1788055041.16,0,00,99.99,,,,0.0,0.0
1788055042.17,0,00,99.99,,,,0.0,0.0
1788055043.16,0,00,99.99,,,,0.0,0.0
1788055044.16,0,00,99.99,,,,0.0,0.0
1788055045.16,0,00,99.99,,,,0.0,0.0
1788055046.16,0,00,99.99,,,,0.0,0.0
1788055047.17,0,00,99.99,,,,0.0,0.0
1788055048.16,0,00,99.99,,,,0.0,0.0
1788055049.16,0,00,99.99,,,,0.0,0.0
1788055050.16,0,00,99.99,,,,0.0,0.0
1788055051.16,0,00,99.99,,,,0.0,0.0
1788055052.16,0,00,99.99,,,,0.0,0.0
1788055053.16,0,00,99.99,,,,0.0,0.0
1788055054.16,0,00,99.99,,,,0.0,0.0
1788055055.16,0,00,99.99,,,,0.0,0.0
1788055056.16,0,00,99.99,,,,0.0,0.0
1788055057.16,0,00,99.99,,,,0.0,0.0
1788055058.16,0,00,99.99,,,,0.0,0.0
1788055059.16,0,00,99.99,,,,0.0,0.0
1788055060.16,0,00,99.99,,,,0.0,0.0
1788055061.17,0,00,99.99,,,,0.0,0.0
1788055062.16,0,00,99.99,,,,0.0,0.0
1788055063.16,0,00,99.99,,,,0.0,0.0
1788055064.17,0,00,99.99,,,,0.0,0.0
1788055065.16,0,00,99.99,,,,0.0,0.0
1788055066.16,0,00,99.99,,,,0.0,0.0
1788055067.16,0,00,99.99,,,,0.0,0.0
1788055068.16,0,00,99.99,,,,0.0,0.0
1788055069.16,0,00,99.99,,,,0.0,0.0
1788055070.16,0,00,99.99,,,,0.0,0.0
1788055071.17,0,00,99.99,,,,0.0,0.0
1788055072.16,0,00,99.99,,,,0.0,0.0
1788055073.16,0,00,99.99,,,,0.0,0.0
1788055074.16,0,00,99.99,,,,0.0,0.0
1788055075.16,0,00,99.99,,,,0.0,0.0
1788055076.16,0,00,99.99,,,,0.0,0.0
1788055077.17,0,00,99.99,,,,0.0,0.0
1788055078.17,0,00,99.99,,,,0.0,0.0
1788055079.17,0,00,99.99,,,,0.0,0.0
1788055080.17,0,00,99.99,,,,0.0,0.0
1788055081.16,0,00,99.99,,,,0.0,0.0
1788055082.16,0,00,99.99,,,,0.0,0.0
1788055083.16,0,00,99.99,,,,0.0,0.0
1788055084.16,0,00,99.99,,,,0.0,0.0
1788055085.17,0,00,99.99,,,,0.0,0.0
1788055086.16,0,00,99.99,,,,0.0,0.0
1788055087.16,0,00,99.99,,,,0.0,0.0
1788055088.16,0,00,99.99,,,,0.0,0.0
1788055089.16,0,00,99.99,,,,0.0,0.0
1788055090.17,0,00,99.99,,,,0.0,0.0
1788055091.17,0,00,99.99,,,,0.0,0.0
1788055092.17,0,00,99.99,,,,0.0,0.0
1788055093.16,0,00,99.99,,,,0.0,0.0
1788055094.17,0,00,99.99,,,,0.0,0.0
1788055095.17,0,00,99.99,,,,0.0,0.0
1788055096.17,0,00,99.99,,,,0.0,0.0
1788055097.16,0,00,99.99,,,,0.0,0.0
1788055098.17,0,00,99.99,,,,0.0,0.0
1788055099.16,0,00,99.99,,,,0.0,0.0
1788055100.17,0,00,99.99,,,,0.0,0.0
1788055101.16,0,00,99.99,,,,0.0,0.0
1788055102.16,0,00,99.99,,,,0.0,0.0
1788055103.17,0,00,99.99,,,,0.0,0.0
1788055104.16,0,00,99.99,,,,0.0,0.0
1788055105.16,0,00,99.99,,,,0.0,0.0
1788055106.16,0,00,99.99,,,,0.0,0.0
1788055107.16,0,00,99.99,,,,0.0,0.0
1788055108.17,0,00,99.99,,,,0.0,0.0
1788055109.16,0,00,99.99,,,,0.0,0.0
1788055110.17,0,00,99.99,,,,0.0,0.0
1788055111.17,0,00,99.99,,,,0.0,0.0
1788055112.16,0,00,99.99,,,,0.0,0.0
1788055113.16,0,00,99.99,,,,0.0,0.0
1788055114.16,0,00,99.99,,,,0.0,0.0
1788055115.16,0,00,99.99,,,,0.0,0.0
1788055116.16,0,00,99.99,,,,0.0,0.0
1788055117.17,0,00,99.99,,,,0.0,0.0
1788055118.17,0,00,99.99,,,,0.0,0.0
1788055119.17,0,00,99.99,,,,0.0,0.0
1788055120.17,0,00,99.99,,,,0.0,0.0
1788055121.17,0,00,99.99,,,,0.0,0.0
1788055122.17,0,00,99.99,,,,0.0,0.0
1788055123.17,0,00,99.99,,,,0.0,0.0
1788055124.17,0,00,99.99,,,,0.0,0.0
1788055125.16,0,00,99.99,,,,0.0,0.0
1788055126.16,0,00,99.99,,,,0.0,0.0
1788055127.17,0,00,99.99,,,,0.0,0.0
1788055128.17,0,00,99.99,,,,0.0,0.0
1788055129.17,0,00,99.99,,,,0.0,0.0
1788055130.17,0,00,99.99,,,,0.0,0.0
1788055131.16,0,00,99.99,,,,0.0,0.0
1788055132.17,0,00,99.99,,,,0.0,0.0
1788055133.17,0,00,99.99,,,,0.0,0.0
1788055134.17,0,00,99.99,,,,0.0,0.0
1788055135.17,0,00,99.99,,,,0.0,0.0
1788055136.17,0,00,99.99,,,,0.0,0.0
1788055137.17,0,00,99.99,,,,0.0,0.0
1788055138.17,0,00,99.99,,,,0.0,0.0
1788055139.17,0,00,99.99,,,,0.0,0.0
1788055140.17,0,00,99.99,,,,0.0,0.0
1788055141.17,0,00,99.99,,,,0.0,0.0
1788055142.17,0,00,99.99,,,,0.0,0.0
1788055143.17,0,00,99.99,,,,0.0,0.0
1788055144.17,0,00,99.99,,,,0.0,0.0
1788055145.17,0,00,99.99,,,,0.0,0.0
1788055146.17,0,00,99.99,,,,0.0,0.0
1788055147.17,0,00,99.99,,,,0.0,0.0
1788055148.17,0,00,99.99,,,,0.0,0.0
1788055149.16,0,00,99.99,,,,0.0,0.0
1788055150.17,0,00,99.99,,,,0.0,0.0
1788055151.17,0,00,99.99,,,,0.0,0.0
1788055152.17,0,00,99.99,,,,0.0,0.0
1788055153.17,0,00,99.99,,,,0.0,0.0
1788055154.17,0,00,99.99,,,,0.0,0.0
1788055155.17,0,00,99.99,,,,0.0,0.0
1788055156.17,0,00,99.99,,,,0.0,0.0
1788055157.17,0,00,99.99,,,,0.0,0.0
1788055158.17,0,00,99.99,,,,0.0,0.0
1788055159.17,0,00,99.99,,,,0.0,0.0
1788055160.17,0,00,99.99,,,,0.0,0.0
1788055161.17,0,00,99.99,,,,0.0,0.0
1788055162.17,0,00,99.99,,,,0.0,0.0
1788055163.17,0,00,99.99,,,,0.0,0.0
1788055164.17,0,00,99.99,,,,0.0,0.0
1788055165.17,0,00,99.99,,,,0.0,0.0
1788055166.16,0,00,99.99,,,,0.0,0.0
1788055167.17,0,00,99.99,,,,0.0,0.0
1788055168.17,0,00,99.99,,,,0.0,0.0
1788055169.17,0,00,99.99,,,,0.0,0.0
1788055170.17,0,00,99.99,,,,0.0,0.0
1788055171.17,0,00,99.99,,,,0.0,0.0
1788055172.17,0,00,99.99,,,,0.0,0.0
1788055173.16,0,00,99.99,,,,0.0,0.0
1788055174.17,0,00,99.99,,,,0.0,0.0
1788055175.17,0,00,99.99,,,,0.0,0.0
1788055176.17,0,00,99.99,,,,0.0,0.0
1788055177.17,0,00,99.99,,,,0.0,0.0
1788055178.17,0,00,99.99,,,,0.0,0.0
1788055179.17,0,00,99.99,,,,0.0,0.0
1788055180.17,0,00,99.99,,,,0.0,0.0
1788055181.17,0,00,99.99,,,,0.0,0.0
1788055182.17,0,00,99.99,,,,0.0,0.0
1788055183.17,0,00,99.99,,,,0.0,0.0
1788055184.17,0,00,99.99,,,,0.0,0.0
1788055185.17,0,00,99.99,,,,0.0,0.0
1788055186.17,0,00,99.99,,,,0.0,0.0
1788055187.17,0,00,99.99,,,,0.0,0.0
1788055188.17,0,00,99.99,,,,0.0,0.0
1788055189.16,0,00,99.99,,,,0.0,0.0
1788055190.17,0,00,99.99,,,,0.0,0.0
1788055191.17,0,00,99.99,,,,0.0,0.0
1788055192.16,0,00,99.99,,,,0.0,0.0
1788055193.16,0,00,99.99,,,,0.0,0.0
1788055194.17,0,00,99.99,,,,0.0,0.0
1788055195.16,0,00,99.99,,,,0.0,0.0
1788055196.16,0,00,99.99,,,,0.0,0.0
1788055197.16,0,00,99.99,,,,0.0,0.0
1788055198.16,0,00,99.99,,,,0.0,0.0
1788055199.17,0,00,99.99,,,,0.0,0.0
1788055200.17,0,00,99.99,,,,0.0,0.0
1788055201.17,0,00,99.99,,,,0.0,0.0
1788055202.17,0,00,99.99,,,,0.0,0.0
1788055203.17,0,00,99.99,,,,0.0,0.0
1788055204.17,0,00,99.99,,,,0.0,0.0
1788055205.17,0,00,99.99,,,,0.0,0.0
1788055206.16,0,00,99.99,,,,0.0,0.0
1788055207.17,0,00,99.99,,,,0.0,0.0
1788055208.17,0,00,99.99,,,,0.0,0.0
1788055209.17,0,00,99.99,,,,0.0,0.0
1788055210.17,0,00,99.99,,,,0.0,0.0
1788055211.17,0,00,99.99,,,,0.0,0.0
1788055212.17,0,00,99.99,,,,0.0,0.0
1788055213.17,0,00,99.99,,,,0.0,0.0
1788055214.17,0,00,99.99,,,,0.0,0.0
1788055215.17,0,00,99.99,,,,0.0,0.0
1788055216.17,0,00,99.99,,,,0.0,0.0
1788055217.17,0,00,99.99,,,,0.0,0.0
1788055218.17,0,00,99.99,,,,0.0,0.0
1788055219.17,0,00,99.99,,,,0.0,0.0
1788055220.17,0,00,99.99,,,,0.0,0.0
1788055221.17,0,00,99.99,,,,0.0,0.0
1788055222.17,0,00,99.99,,,,0.0,0.0
1788055223.17,0,00,99.99,,,,0.0,0.0
1788055224.17,0,00,99.99,,,,0.0,0.0
1788055225.17,0,00,99.99,,,,0.0,0.0
1788055226.17,0,00,99.99,,,,0.0,0.0
1788055227.17,0,00,99.99,,,,0.0,0.0
1788055228.17,0,00,99.99,,,,0.0,0.0
1788055229.17,0,00,99.99,,,,0.0,0.0
1788055230.17,0,00,99.99,,,,0.0,0.0
1788055231.17,0,00,99.99,,,,0.0,0.0
1788055232.17,0,00,99.99,,,,0.0,0.0
1788055233.17,0,00,99.99,,,,0.0,0.0
1788055234.17,0,00,99.99,,,,0.0,0.0
1788055235.17,0,00,99.99,,,,0.0,0.0
1788055236.17,0,00,99.99,,,,0.0,0.0
1788055237.17,0,00,99.99,,,,0.0,0.0
1788055238.17,0,00,99.99,,,,0.0,0.0
1788055239.17,0,00,99.99,,,,0.0,0.0
1788055240.17,0,00,99.99,,,,0.0,0.0
1788055241.17,0,00,99.99,,,,0.0,0.0
1788055242.17,0,00,99.99,,,,0.0,0.0
1788055243.17,0,00,99.99,,,,0.0,0.0
1788055244.17,0,00,99.99,,,,0.0,0.0
1788055245.17,0,00,99.99,,,,0.0,0.0
1788055246.17,0,00,99.99,,,,0.0,0.0
1788055247.17,0,00,99.99,,,,0.0,0.0
1788055248.17,0,00,99.99,,,,0.0,0.0
1788055249.17,0,00,99.99,,,,0.0,0.0
1788055250.17,0,00,99.99,,,,0.0,0.0
1788055251.17,0,00,99.99,,,,0.0,0.0
1788055252.17,0,00,99.99,,,,0.0,0.0
1788055253.17,0,00,99.99,,,,0.0,0.0
1788055254.17,0,00,99.99,,,,0.0,0.0
1788055255.17,0,00,99.99,,,,0.0,0.0
1788055256.17,0,00,99.99,,,,0.0,0.0
1788055257.17,0,00,99.99,,,,0.0,0.0
1788055258.17,0,00,99.99,,,,0.0,0.0
1788055259.17,0,00,99.99,,,,0.0,0.0
1788055260.17,0,00,99.99,,,,0.0,0.0
1788055261.17,0,00,99.99,,,,0.0,0.0
1788055262.17,0,00,99.99,,,,0.0,0.0
1788055263.17,0,00,99.99,,,,0.0,0.0
1788055264.17,0,00,99.99,,,,0.0,0.0
1788055265.17,0,00,99.99,,,,0.0,0.0
1788055266.17,0,00,99.99,,,,0.0,0.0
1788055267.17,0,00,99.99,,,,0.0,0.0
1788055268.17,0,00,99.99,,,,0.0,0.0
1788055269.17,0,00,99.99,,,,0.0,0.0
1788055270.17,0,00,99.99,,,,0.0,0.0
1788055271.17,0,00,99.99,,,,0.0,0.0
1788055272.17,0,00,99.99,,,,0.0,0.0
1788055273.17,0,00,99.99,,,,0.0,0.0
1788055274.17,0,00,99.99,,,,0.0,0.0
1788055275.17,0,00,99.99,,,,0.0,0.0
1788055276.17,0,00,99.99,,,,0.0,0.0
1788055277.17,0,00,99.99,,,,0.0,0.0
1788055278.17,0,00,99.99,,,,0.0,0.0
1788055279.17,0,00,99.99,,,,0.0,0.0
1788055280.17,0,00,99.99,,,,0.0,0.0
1788055281.17,0,00,99.99,,,,0.0,0.0
1788055282.17,0,00,99.99,,,,0.0,0.0
1788055283.17,0,00,99.99,,,,0.0,0.0
1788055284.17,0,00,99.99,,,,0.0,0.0
1788055285.17,0,00,99.99,,,,0.0,0.0
1788055286.17,0,00,99.99,,,,0.0,0.0
1788055287.17,0,00,99.99,,,,0.0,0.0
1788055288.17,0,00,99.99,,,,0.0,0.0
1788055289.17,0,00,99.99,,,,0.0,0.0
1788055290.17,0,00,99.99,,,,0.0,0.0
1788055291.17,0,00,99.99,,,,0.0,0.0
1788055292.17,0,00,99.99,,,,0.0,0.0
1788055293.17,0,00,99.99,,,,0.0,0.0
1788055294.17,0,00,99.99,,,,0.0,0.0
1788055295.17,0,00,99.99,,,,0.0,0.0
1788055296.17,0,00,99.99,,,,0.0,0.0
1788055297.17,0,00,99.99,,,,0.0,0.0
1788055298.17,0,00,99.99,,,,0.0,0.0
1788055299.17,0,00,99.99,,,,0.0,0.0
1788055300.17,0,00,99.99,,,,0.0,0.0
1788055301.17,0,00,99.99,,,,0.0,0.0
1788055302.17,0,00,99.99,,,,0.0,0.0
1788055303.17,0,00,99.99,,,,0.0,0.0
1788055304.17,0,00,99.99,,,,0.0,0.0
1788055305.17,0,00,99.99,,,,0.0,0.0
1788055306.17,0,00,99.99,,,,0.0,0.0
1788055307.17,0,00,99.99,,,,0.0,0.0
1788055308.17,0,00,99.99,,,,0.0,0.0
1788055309.17,0,00,99.99,,,,0.0,0.0
1788055310.17,0,00,99.99,,,,0.0,0.0
1788055311.17,0,00,99.99,,,,0.0,0.0
1788055312.17,0,00,99.99,,,,0.0,0.0
1788055313.17,0,00,99.99,,,,0.0,0.0
1788055314.17,0,00,99.99,,,,0.0,0.0
1788055315.17,0,00,99.99,,,,0.0,0.0
1788055316.17,0,00,99.99,,,,0.0,0.0
1788055317.17,0,00,99.99,,,,0.0,0.0
1788055318.17,0,00,99.99,,,,0.0,0.0
1788055319.17,0,00,99.99,,,,0.0,0.0
1788055320.17,0,00,99.99,,,,0.0,0.0
1788055321.17,0,00,99.99,,,,0.0,0.0
1788055322.17,0,00,99.99,,,,0.0,0.0
1788055323.17,0,00,99.99,,,,0.0,0.0
1788055324.16,0,00,99.99,,,,0.0,0.0
1788055325.16,0,00,99.99,,,,0.0,0.0
1788055326.17,0,00,99.99,,,,0.0,0.0
